9.3905766024,7.58005211609
9.10711718773,6.76244759837
9.01239256994,6.36713046931
9.04083372152,6.43336961693
8.74126605426,6.90783146416
8.04627443177,7.21745908908
6.97772986362,7.01544930319
6.09861005706,6.44094752025
5.6436832238,6.22831072968
5.79990766527,6.46262132421
6.39741683406,7.18530732275
7.57411861059,7.62173837571
8.46672124231,7.54188305399
8.8162239626,7.17384044824
8.85149172655,6.95728264613
8.86127129286,7.05713729333
9.17589367819,7.49314529729
7.79802899445,7.93127505304
6.86267085322,8.52953565632
5.94227437884,8.6724154699
5.33550589359,8.42730391286
5.21633290019,7.84066450211
4.87378007622,7.93356714242
5.30200523426,8.56456972331
6.17419422922,8.75004604474
7.23133310755,8.63866074714
8.15099973587,8.11299865077
4.51271701706,6.16371252299
4.78128030158,5.71233955053
5.11750972497,5.73438980592
5.53266961402,6.19088746492
5.07595726428,5.36255027525
4.94023789035,5.445245405
4.94288168368,5.63444659481
4.87842272302,5.50974973558
4.95609283593,5.46376675083
6.46449527601,6.04376982677
5.82439895101,6.42305146193
5.23396914949,6.37676152944
4.67013582191,5.78879396223
5.21224749671,5.86220165676
5.85902256819,5.85357868924
4.85763742187,5.83840123027
5.57629694361,6.47250663567
6.17547696154,6.5251057431
6.78469449119,6.17935137948
6.14174605695,6.0180444917
5.50491891234,5.95557770373
6.13842955123,7.13592610124
5.40763341708,6.89586868775
5.03188642477,6.88962233129
4.89901187541,7.09088671325
4.88411965388,6.91189799435
5.11905724792,7.02563334988
5.65169293733,7.42432544171
5.37871409254,7.70600281202
5.16219442095,8.31104094882
5.15007694719,8.35982205513
5.31874091855,8.3495644465
5.64061306087,7.75396374244
5.97843396947,6.99659799267
5.08157065587,7.26505595412
4.91065833563,7.36623882183
4.91220641879,7.32824807404
5.51687538826,7.19772599535
5.0351150405,7.46239055044
4.99672090823,7.51104619051
5.18658664169,7.49357763589
